url,listing_id,category,subcategory,brand,title,price,original_price,has_discount,condition,color,size,description_text,description_length,description_word_count,photo_count,like_count,comment_count,shipping_info,shipping_buyer_pays,seller_username,seller_listing_count,is_sold,scraped_at,cohort_id,category_scraped,has_real_label,sold_within_7_days,label_status,label_source,status,checked_at,category_path,seller_rating_count,brand_clean,size_extracted,size_final,condition_clean,condition_ordinal,desc_is_placeholder,is_price_outlier,is_like_outlier
https://dolap.com/urun/twist-siyah-askili-canta-yeni-etiketli-ezgimckl-444760273,444760273,Çanta,Aksesuar,Twist,Twist Siyah Askılı Çanta Yeni & Etiketli Online Satın Al,810.0,,False,Yeni ve Etiketli,Siyah,,"Twist Parlak siyah pullarla tasarlanmış, hem şık hem de dikkat çekici bir kadın çantası. Günlük kullanım veya özel günler için idealdir. Boyutları ve taşıma şekli kullanışlılık sunar. Siyah",189,28,8,4,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:37.970821,20260311,global,False,0.0,error,none,active,2026-03-19T20:30:32.492022,Aksesuar > Çanta > Askılı Çanta > Twist,118.0,Twist,,Bilinmiyor,Yeni & Etiketli,3,False,False,False
https://dolap.com/urun/twist-mavi-kot-ceket-yeni-ezgimckl-444854889,444854889,Dış Giyim,Giyim,Twist,Twist Mavi Kot Ceket Yeni Online Satın Al,670.0,,False,Yeni,Mavi,M / 38 Beden,"Twist düğme kapamalı, iki adet cep detaylı, rahat kalıp kot ceket. Günlük kullanıma uygun, her tarza kolayca uyum sağlayan bu parça gardırobunuzun vazgeçilmezi olacak. Mavi",172,25,8,6,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:39.655721,20260311,global,False,1.0,error,none,sold,2026-03-19T20:30:40.793356,Giyim > Dış Giyim > Kot Ceket,118.0,Twist,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/twist-siyah-el-cantasi-portfoy-clutch-yeni-ezgimckl-445262348,445262348,Çanta,Aksesuar,Twist,Twist Siyah El Çantası & Portföy & Clutch Yeni Online Satın Al,330.0,,False,Yeni,Siyah,,"Twist Günlük kullanıma veya özel günler için uygun, zincir askılı şık siyah clutch çanta. Üzerindeki taş detaylı tokasıyla zarif bir görünüm sunar. Siyah",153,23,5,8,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:41.558316,20260311,global,False,0.0,error,none,active,2026-03-19T20:30:49.977486,Aksesuar > Çanta > El Çantası & Portföy & Clutch > Twist,118.0,Twist,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/pull-bear-siyah-askili-canta-yeni-ezgimckl-444862806,444862806,Çanta,Aksesuar,Pull & Bear,Pull & Bear Siyah Askılı Çanta Yeni Online Satın Al,500.0,,False,Yeni,Siyah,,"Pull&Bear Bu şık siyah kapitone çanta, zincir askısı ve kullanışlı bölmeleri ile hem günlük kullanım hem de özel günler için idealdir. Modern tasarımı ile dikkat çeken bu çanta, stilinize zarif bir dokunuş katacaktır. Siyah",223,34,8,3,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:43.243245,20260311,global,False,0.0,error,none,active,2026-03-19T20:30:58.610291,Aksesuar > Çanta > Askılı Çanta > Pull & Bear,118.0,Pull & Bear,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/zara-krem-mont-yeni-ezgimckl-442618357,442618357,Kaban/Mont,Dış Giyim,Zara,Zara Krem Mont Yeni Online Satın Al,670.0,,False,Yeni,Krem,L / 40 Beden,Zara ceket kolları krem renk deri kaliteli ve tarz şimdiden hayırlı olsun hiçbir kusuru yoktur 🤎 Krem,101,17,4,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:44.836553,20260311,global,False,0.0,error,none,active,2026-03-19T20:31:08.078275,Dış Giyim > Kaban/Mont > Mont,118.0,Zara,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/zara-siyah-pantolon-yeni-ezgimckl-444754792,444754792,Alt Giyim,Giyim,Zara,Zara Siyah Pantolon Yeni Online Satın Al,440.0,,False,Yeni,Siyah,L / 40 Beden,"Zara Özel günlerinizde veya şık bir davette dikkat çekecek, siyah renkte, zincir ve taş detaylarıyla süslenmiş zarif bir pantolon. Yüksek belli ve rahat kesimiyle hem şık hem de konforlu bir kullanım sunar. Siyah",212,33,7,4,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:46.592228,20260311,global,False,1.0,error,none,sold,2026-03-19T20:31:17.455618,Giyim > Alt Giyim > Pantolon,118.0,Zara,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-gumus-kolye-yeni-ezgimckl-444790988,444790988,Takı & Mücevher,Aksesuar,Bershka,Bershka Gümüş Kolye Yeni Online Satın Al,330.0,,False,Yeni,Gümüş,,"Haç figürlü ve işlemeli detaylara sahip bu choker kolye, siyah kadife kordonu ile zarif bir görünüm sunar. Gümüş rengi metal aksamı ve detaylı işçiliği ile dikkat çekicidir. Özel günlerinizde veya günlük kullanımda şıklığınızı tamamlayacak bir aksesuardır. Gümüş",262,37,7,3,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:47.715358,20260311,global,False,1.0,error,none,sold,2026-03-19T20:31:25.992969,Aksesuar > Takı & Mücevher > Kolye > Bershka,118.0,Bershka,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/bershka-altin-kolye-yeni-ezgimckl-444875118,444875118,Takı & Mücevher,Aksesuar,Bershka,Bershka Altın Kolye Yeni Online Satın Al,480.0,,False,Yeni,Altın,,"Bershka zincir üzerinde farklı figürlere sahip (haç, kalp, göz vb.) altın rengi charm kolye. Zarif ve dikkat çekici bir tasarıma sahiptir.kızlar böyle bir şey yok gerçekten söylüyorum kombini uçuruyor inanılmaz bir parça Altın",226,33,5,6,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:49.117664,20260311,global,False,1.0,error,none,sold,2026-03-19T20:31:33.914157,Aksesuar > Takı & Mücevher > Kolye > Bershka,118.0,Bershka,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/mavi-bej-kot-ceket-yeni-ezgimckl-444755631,444755631,Dış Giyim,Giyim,Mavi,Mavi Bej Kot Ceket Yeni Online Satın Al,240.0,,False,Yeni,Bej,M / 38 Beden,"Klasik kesim, ön cepli ve düğme detaylı bej gömlek. Günlük kullanım için ideal, rahat ve şık bir parça.elbise veya kapalılar için tunik gömlek olarak giyebilirler yeri ince değil çok hoş ve kaliteli Bej",202,33,6,3,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:50.352149,20260311,global,False,1.0,error,none,sold,2026-03-19T20:31:43.162932,Giyim > Dış Giyim > Kot Ceket,118.0,Mavi,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/stradivarius-siyah-pantolon-yeni-ezgimckl-444854874,444854874,Alt Giyim,Giyim,Stradivarius,Stradivarius Siyah Pantolon Yeni Online Satın Al,600.0,,False,Yeni,Siyah,M/L Beden,"Stradivarius Şık ve modern tasarımlı, geniş paça siyah deri pantolon. Günlük kullanıma uygun, rahat ve tarz sahibi bir görünüm sunar. Cepli ve dikiş detaylıdır. Siyah",166,25,7,2,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:52.014396,20260311,global,False,0.0,error,none,active,2026-03-19T20:31:52.431972,Giyim > Alt Giyim > Pantolon,118.0,Stradivarius,,M/L Beden,Yeni,2,False,False,False
https://dolap.com/urun/mango-yesil-pantolon-yeni-ezgimckl-444288338,444288338,Alt Giyim,Giyim,Mango,Mango Yeşil Pantolon Yeni Online Satın Al,280.0,,False,Yeni,Yeşil,M / 38 Beden,"Mango Şık ve dikkat çekici parlak yeşil renkte, deri görünümlü kadın pantolonu. Günlük kullanım veya özel günler için idealdir. Yeşil",133,20,4,2,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:53.789709,20260311,global,False,0.0,error,none,active,2026-03-19T20:32:01.019321,Giyim > Alt Giyim > Pantolon,118.0,Mango,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/versace-nar-cicegi-parfum-yeni-etiketli-ezgimckl-444793173,444793173,Parfüm ve Deodorant,Kozmetik,Versace,Versace Nar Çiçeği Parfüm Yeni & Etiketli Online Satın Al,810.0,,False,Yeni ve Etiketli,Bilinmiyor,,"Versace Red Jeans Eau de Toilette, 75 ml doğal sprey. Şık şişesi ve zarif kokusuyla dikkat çeken bu parfüm, kadınlar için özel olarak tasarlanmıştır.orjinal ve barkodlu . Çok hoş bir koku ve çantada taşımak için çok havalı herhangi bir ortamda çantadan çıkarıp gösteriş parfümü 😅 Nar Çiçeği",290,47,6,3,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:55.304564,20260311,global,False,1.0,error,none,sold,2026-03-19T20:32:09.633923,Kozmetik > Parfüm ve Deodorant > Parfüm > Versace,118.0,Versace,,Bilinmiyor,Yeni & Etiketli,3,False,False,False
https://dolap.com/urun/koton-kahverengi-bluz-yeni-ezgimckl-444278816,444278816,Üst Giyim,Giyim,Koton,Koton Kahverengi Bluz Yeni Online Satın Al,80.0,,False,Yeni,Kahverengi,M / 38 Beden,"Rahat kesimi ve yumuşak dokusuyla öne çıkan, kahverengi çizgili v yaka triko kazak. Günlük kullanım için idealdir. Kahverengi",125,18,4,3,4,Alıcı Öder,True,ezgimckl,0,False,2026-03-11 09:27:57.123282,20260311,global,False,1.0,error,none,sold,2026-03-19T20:32:18.920140,Giyim > Üst Giyim > Bluz,118.0,Koton,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-zebra-omuz-cantasi-yeni-ezgimckl-444300739,444300739,Çanta,Aksesuar,Bershka,Bershka Zebra Omuz Çantası Yeni Online Satın Al,320.0,,False,Yeni,Bilinmiyor,,"Bershka Kış aylarına uygun, peluş dokulu ve sevimli leopar desenli omuz çantası. Günlük kullanım için idealdir. Zebra",117,17,5,2,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:27:58.404805,20260311,global,False,0.0,error,none,active,2026-03-19T20:32:26.714844,Aksesuar > Çanta > Omuz Çantası > Bershka,118.0,Bershka,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/twist-kirmizi-bluz-yeni-ezgimckl-444146337,444146337,Üst Giyim,Giyim,Twist,Twist Kırmızı Bluz Yeni Online Satın Al,330.0,,False,Yeni,Kırmızı,M / 38 Beden,"Twist Sırt dekolteli, nar çiçeği rengi, triko kumaştan uzun kollu kazak. Esnek ve rahat bir kullanım sunar. Modern tasarımı ile dikkat çeker.renk model kalite kusursuz ♥️ Kırmızı",178,27,6,5,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:00.180063,20260311,global,False,0.0,error,none,active,2026-03-19T20:32:34.525009,Giyim > Üst Giyim > Bluz,118.0,Twist,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-yesil-pantolon-yeni-ezgimckl-444139091,444139091,Alt Giyim,Giyim,Bershka,Bershka Yeşil Pantolon Yeni Online Satın Al,360.0,,False,Yeni,Yeşil,M / 38 Beden,"Bershka Belden ipli, bacak kısımları bol kesimli ve kargo ceplere sahiptir. Renk olarak canlı bir yeşil tonundadır.gerçekten çok tarz duruyor inanılmaz dikkat çekiyor 💗 Yeşil",174,25,7,4,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:01.754118,20260311,global,False,0.0,error,none,active,2026-03-19T20:32:42.409279,Giyim > Alt Giyim > Pantolon,118.0,Bershka,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-gri-bluz-yeni-ezgimckl-444139611,444139611,Üst Giyim,Giyim,Bershka,Bershka Gri Bluz Yeni Online Satın Al,190.0,,False,Yeni,Gri,M / 38 Beden,"Bershka Kolları balon kollu, ve simli kumaştan üretilmiş bu bluz, şık ve dikkat çekici bir tasarıma sahiptir. Özel günlerinizde veya günlük stilinize ışıltı katmak için idealdir.💙💙 Gri",184,27,7,2,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:03.033532,20260311,global,False,0.0,error,none,active,2026-03-19T20:32:51.485942,Giyim > Üst Giyim > Bluz,118.0,Bershka,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/mudo-concept-siyah-kazak-yeni-ezgimckl-443129660,443129660,Üst Giyim,Giyim,Mudo Concept,Mudo Concept Siyah Kazak Yeni Online Satın Al,230.0,,False,Yeni,Siyah,M / 38 Beden,Mudo bluz modeli harika çok şık duruyor her yerde giyebilirsiniz Siyah,70,11,6,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:04.618624,20260311,global,False,0.0,error,none,active,2026-03-19T20:32:59.308014,Giyim > Üst Giyim > Kazak,118.0,Mudo Concept,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-mavi-kol-cantasi-yeni-ezgimckl-444146592,444146592,Çanta,Aksesuar,Bershka,Bershka Mavi Kol Çantası Yeni Online Satın Al,150.0,,False,Yeni,Mavi,,"Bershka Şık timsah desenli, canlı mavi renkte kadın kol çantası. Günlük kullanım için ideal, fermuarlı kapanma özelliğine sahiptir. Mavi",136,19,4,4,2,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:06.212636,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:08.586353,Aksesuar > Çanta > Kol Çantası > Bershka,118.0,Bershka,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/diger-mavi-gomlek-yeni-ezgimckl-444862350,444862350,Üst Giyim,Giyim,Diğer,Diğer Mavi Gömlek Yeni Online Satın Al,160.0,,False,Yeni,Mavi,M / 38 Beden,Klasik kesim kot gömlek. Önünde iki adet kapaklı cep detayı bulunur. Eskitme ve yırtık efektleri ile tarz bir görünüm sunar. Mavi,129,21,6,1,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:07.940279,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:17.048711,Giyim > Üst Giyim > Gömlek,118.0,Diğer,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/koton-lacivert-pantolon-yeni-ezgimckl-444287943,444287943,Alt Giyim,Giyim,Koton,Koton Lacivert Pantolon Yeni Online Satın Al,170.0,,False,Yeni,Lacivert,M / 38 Beden,"Yüksek bel, ispanyol paça kesimli lacivert pantolon. Günlük ve şık kombinler için ideal. Lacivert",97,14,3,4,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:09.377437,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:25.890581,Giyim > Alt Giyim > Pantolon,118.0,Koton,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/boutique-yesil-bustiyer-yeni-ezgimckl-444155078,444155078,Üst Giyim,Giyim,Boutique,Boutique Yeşil Büstiyer Yeni Online Satın Al,120.0,,False,Yeni,Yeşil,M / 38 Beden,"Canlı yeşil renkte, straplez kesime sahip korse model üst. Günlük kullanım ve özel günler için uygundur. Yeşil",110,17,3,0,0,Alıcı Öder,True,ezgimckl,0,False,2026-03-11 09:28:10.965428,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:33.512051,Giyim > Üst Giyim > Büstiyer,118.0,Boutique,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/zara-haki-el-cantasi-portfoy-clutch-yeni-ezgimckl-444759781,444759781,Çanta,Aksesuar,Zara,Zara Haki El Çantası & Portföy & Clutch Yeni Online Satın Al,290.0,,False,Yeni,Haki,,"Görseldeki şık çanta, kroko desenli deri görünümlü malzemeden üretilmiştir. Altın rengi zincir askısı ve ortasındaki dikkat çekici metal toka ile tamamlanmıştır. Özel günler veya günlük kullanım için idealdir.haki koyu yeşil Haki",229,31,5,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:12.246515,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:41.144437,Aksesuar > Çanta > El Çantası & Portföy & Clutch > Zara,118.0,Zara,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/bershka-kirmizi-pantolon-yeni-ezgimckl-444760557,444760557,Alt Giyim,Giyim,Bershka,Bershka Kırmızı Pantolon Yeni Online Satın Al,130.0,,False,Yeni,Kırmızı,M / 38 Beden,"Kadife kumaştan üretilmiş, son derece şık ve rahat bir pantolon. Kırmızı rengi ile dikkat çekici bir tasarıma sahip. Hem günlük kullanım hem de özel günler için ideal bir parça. Kırmızı",185,30,5,2,0,Alıcı Öder,True,ezgimckl,0,False,2026-03-11 09:28:13.697201,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:49.036173,Giyim > Alt Giyim > Pantolon,118.0,Bershka,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/pull-bear-kirmizi-blazer-ceket-yeni-ezgimckl-442146926,442146926,Dış Giyim,Giyim,Pull & Bear,Pull & Bear Kırmızı Blazer / Ceket Yeni Online Satın Al,310.0,,False,Yeni,Kırmızı,S / 36 Beden,Pull&Bear kırmızı ceket tarz duruyor rengi ve modeli havalı be hiçbir kusuru yoktur 💗💗 Kırmızı,94,15,3,5,2,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:15.099992,20260311,global,False,0.0,error,none,active,2026-03-19T20:33:58.170396,Giyim > Dış Giyim > Blazer / Ceket,118.0,Pull & Bear,,S / 36 Beden,Yeni,2,False,False,False
https://dolap.com/urun/pull-bear-bej-mont-yeni-ezgimckl-445254675,445254675,Kaban/Mont,Dış Giyim,Pull & Bear,Pull & Bear Bej Mont Yeni Online Satın Al,1000.0,,False,Yeni,Bej,M / 38 Beden,"Pull&Bear Krem rengi, kapüşonsuz, şişme bomber mont modeli. Fermuarlı ön kapanışı ve yan cepleri bulunmaktadır. Günlük kullanım için idealdir. Bej",146,20,7,6,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:16.282932,20260311,global,False,0.0,error,none,active,2026-03-19T20:34:06.896157,Dış Giyim > Kaban/Mont > Mont,118.0,Pull & Bear,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-siyah-bluz-yeni-ezgimckl-444146354,444146354,Üst Giyim,Giyim,Bershka,Bershka Siyah Bluz Yeni Online Satın Al,440.0,,False,Yeni,Siyah,M / 38 Beden,"Bershka Gazete desenli, tek omuz detaylı, uzun kollu, transparan mesh bluz. Hem günlük hem de özel günler için şık bir seçenektir. Çok modern ve tarz duruyor kızlarım Siyah",172,28,4,10,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:17.937520,20260311,global,False,0.0,error,none,active,2026-03-19T20:34:16.432493,Giyim > Üst Giyim > Bluz,118.0,Bershka,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/derimod-altin-sneaker-yeni-ezgimckl-445543360,445543360,Spor Ayakkabı,Ayakkabı,Derimod,Derimod Altın Sneaker Yeni Online Satın Al,480.0,,False,Yeni,Altın,38 Numara,"Derimod Şık ve rahat altın rengi kadın sneaker. Günlük kullanım için ideal, fermuar detayıyla kolay giyim sağlar.hiçbir kusuru yoktur Altın",139,20,7,3,4,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:19.165368,20260311,global,False,1.0,error,none,sold,2026-03-19T20:34:24.264665,Ayakkabı > Spor Ayakkabı > Sneaker,118.0,Derimod,,38 Numara,Yeni,2,False,False,False
https://dolap.com/urun/bershka-mavi-bluz-yeni-ezgimckl-442819178,442819178,Üst Giyim,Giyim,Bershka,Bershka Mavi Bluz Yeni Online Satın Al,150.0,,False,Yeni,Mavi,S / 36 Beden,Bershka bluz mavi renk kızlarım gayet güzel model Mavi,54,9,4,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:20.415490,20260311,global,False,0.0,error,none,active,2026-03-19T20:34:33.595663,Giyim > Üst Giyim > Bluz,118.0,Bershka,,S / 36 Beden,Yeni,2,False,False,False
https://dolap.com/urun/twist-lila-bustiyer-yeni-ezgimckl-444854355,444854355,Üst Giyim,Giyim,Twist,Twist Lila Büstiyer Yeni Online Satın Al,1000.0,,False,Yeni,Lila,M / 38 Beden,"Twist markasına ait, lila ve beyaz renklerde, taş detaylı bir büstiyer crop top'tur. Bloke desen ve ortasında yer alan parlak taşlar dikkat çekicidir. Günlük kullanım veya özel kombinler için uygundur.yeri kot ve kaliteli Lila",226,34,6,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:21.683293,20260311,global,False,0.0,error,none,active,2026-03-19T20:34:42.408670,Giyim > Üst Giyim > Büstiyer,118.0,Twist,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-beyaz-pantolon-yeni-etiketli-ezgimckl-445661961,445661961,Alt Giyim,Giyim,Bershka,Bershka Beyaz Pantolon Yeni & Etiketli Online Satın Al,800.0,,False,Yeni ve Etiketli,Beyaz,L / 40 Beden,"Bershka Rahat ve şık, beyaz kargo cep detaylı pantolon. Günlük kullanım için ideal, beli lastikli ve büzgülüdür. Sıfır ürün hiç kullanılmadı harika ve tarz duran bir model Beyaz",177,28,5,2,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:22.839999,20260311,global,False,0.0,error,none,active,2026-03-19T20:34:50.650303,Giyim > Alt Giyim > Pantolon,118.0,Bershka,,L / 40 Beden,Yeni & Etiketli,3,False,False,False
https://dolap.com/urun/jack-jones-siyah-ikili-takim-yeni-ezgimckl-445659642,445659642,İkili Takım,Giyim,Jack & Jones,Jack & Jones Siyah İkili Takım Yeni Online Satın Al,1400.0,,False,Yeni,Siyah,L / 40 Beden,"Jack&jones Kaplan desenleriyle süslenmiş, rahat ve şık siyah eşofman takımı. Spor veya günlük kullanım için idealdir. Siyah",123,17,7,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:24.382090,20260311,global,False,1.0,error,none,sold,2026-03-19T20:35:00.165739,Giyim > İkili Takım,118.0,Jack & Jones,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/diesel-siyah-sweatshirt-yeni-ezgimckl-445659427,445659427,Üst Giyim,Giyim,Diesel,Diesel Siyah Sweatshirt Yeni Online Satın Al,1100.0,,False,Yeni,Siyah,L / 40 Beden,"Diesel Kanguru cepli, kapüşonlu ve fermuar detaylı, rahat kesim siyah sweatshirt. Üzerinde belirgin Champion logosu bulunmaktadır. Günlük kullanım için idealdir. Siyah",167,21,7,14,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:25.952417,20260311,global,False,1.0,error,none,sold,2026-03-19T20:35:07.755100,Giyim > Üst Giyim > Sweatshirt,118.0,Diesel,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/les-benjamins-siyah-mont-yeni-ezgimckl-445254406,445254406,Kaban/Mont,Dış Giyim,Les Benjamins,Les Benjamins Siyah Mont Yeni Online Satın Al,4120.0,,False,Yeni,Siyah,M / 38 Beden,"Denham marka Siyah renkli, önü düğmeli, logo detaylı şık Denham ceket. Günlük kullanım için ideal.çok cool duruyor Siyah",120,18,8,4,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:27.518568,20260311,global,False,0.0,error,none,active,2026-03-19T20:35:15.450473,Dış Giyim > Kaban/Mont > Mont,118.0,Les Benjamins,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/calvin-klein-mavi-t-shirt-yeni-ezgimckl-440612726,440612726,Üst Giyim,Giyim,Calvin Klein,Calvin Klein Mavi T-Shirt Yeni Online Satın Al,1100.0,,False,Yeni,Mavi,M / 38 Beden,CK baybtee tshirt inanılmaz güzel renkler çok tatlı mavi üstüne pembe baskısı kalite gerçekten başka bir şey kızlarım 💗💙 Mavi,125,20,2,7,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:28.838019,20260311,global,False,0.0,error,none,active,2026-03-19T20:35:24.665072,Giyim > Üst Giyim > T-Shirt,118.0,Calvin Klein,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/guess-siyah-t-shirt-yeni-ezgimckl-441481914,441481914,Üst Giyim,Giyim,Guess,Guess Siyah T-Shirt Yeni Online Satın Al,1100.0,,False,Yeni,Siyah,M/L Beden,Guess tshirt anlatmaya gerek yok çok kaliteli siyah üzerine krem rengi baskı Boyner faturalı şimdiden güzel günlerde kullanın 💗 Siyah,133,20,3,4,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:30.278382,20260311,global,False,0.0,error,none,active,2026-03-19T20:35:32.933759,Giyim > Üst Giyim > T-Shirt,118.0,Guess,,M/L Beden,Yeni,2,False,False,False
https://dolap.com/urun/twist-haki-gomlek-yeni-ezgimckl-445661563,445661563,Üst Giyim,Giyim,Twist,Twist Haki Gömlek Yeni Online Satın Al,750.0,,False,Yeni,Haki,M / 38 Beden,"Twist Kumaş dokusuyla ön plana çıkan, haki renkli, uzun kollu denim gömlek. Spor ve günlük kullanım için idealdir. Yırtık ve püsküllü etek ucu detayı dikkat çekicidir. Haki",172,27,6,0,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:31.557238,20260311,global,False,0.0,error,none,active,2026-03-19T20:35:40.821260,Giyim > Üst Giyim > Gömlek,118.0,Twist,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/calvin-klein-krem-t-shirt-yeni-etiketli-ezgimckl-399786549,399786549,Üst Giyim,Giyim,Calvin Klein,Calvin Klein Krem T-Shirt Yeni & Etiketli Online Satın Al,750.0,,False,Yeni ve Etiketli,Krem,M / 38 Beden,Ürün kullanılmadı ve markanın ürünlerinin yeri gerçekten çok iyi zaten Krem,75,11,6,18,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:33.209442,20260311,global,False,0.0,error,none,active,2026-03-19T20:35:50.094540,Giyim > Üst Giyim > T-Shirt,118.0,Calvin Klein,,M / 38 Beden,Yeni & Etiketli,3,False,False,False
https://dolap.com/urun/zara-bej-hirka-yeni-etiketli-ezgimckl-445543825,445543825,Üst Giyim,Giyim,Zara,Zara Bej Hırka Yeni & Etiketli Online Satın Al,900.0,,False,Yeni ve Etiketli,Bej,4 yaş/104cm Beden,"Bebekler için tasarlanmış, krem ve bej tonlarında, şık desenlere sahip, düğmeli hırka. Yumuşak dokusuyla bebeğinizin narin cildine dosttur. Soğuk havalarda sıcak tutar, günlük kullanım için idealdir. Bej",203,27,5,1,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:34.674700,20260311,global,False,0.0,error,none,active,2026-03-19T20:35:58.777319,Giyim > Üst Giyim > Hırka,118.0,Zara,,4 yaş/104cm Beden,Yeni & Etiketli,3,False,False,False
https://dolap.com/urun/zara-gri-hirka-yeni-etiketli-ezgimckl-445543485,445543485,Üst Giyim,Giyim,Zara,Zara Gri Hırka Yeni & Etiketli Online Satın Al,900.0,,False,Yeni ve Etiketli,Gri,2 yaş/92cm Beden,"Zara'nın Vizon rengi, yünlü dokuma hırkası. Üzerinde düğmeleri bulunmaktadır. Hem günlük hem de özel günler için uygundur.yeri kalitesi bebişlerimiz için çok iyi Gri",165,23,4,6,0,Ücretsiz Kargo,False,ezgimckl,0,False,2026-03-11 09:28:36.020974,20260311,global,False,0.0,error,none,active,2026-03-19T20:36:06.990770,Giyim > Üst Giyim > Hırka,118.0,Zara,,2 yaş/92cm Beden,Yeni & Etiketli,3,False,False,False
