price,description_length,description_word_count,photo_count,like_count,comment_count,seller_rating_count,hour,price_log,price_bucket,price_pctile_cat,like_pctile_cat,photo_pctile_cat,engagement_pctile,photo_vs_cat_mean,cat_competition_log,n_cheaper_in_cat,price_pctile_brand,price_vs_brand_median,price_vs_seller_avg,seller_listing_count,like_vs_seller_avg,condition_score,is_new_item,buyer_pays_shipping,has_free_shipping,size_numeric,size_type,has_size,has_color,color_family_enc,brand_tier,is_known_brand,brand_enc,category_freq,category_enc,subcategory_freq,subcategory_enc,desc_has_measurement,desc_has_defect,desc_has_quality,desc_has_price_talk,title_has_new,title_length,title_word_count,engagement_score,like_per_photo,comment_per_photo,price_per_photo,has_likes,has_comments,seller_exp_log,is_experienced_seller,is_super_seller,cheap_and_new,premium_cheap,engagement_x_new,listing_quality_score,value_score,desc_depth_per_photo,sold_within_7_days
750.0,179.0,27.0,8.0,0.0,0.0,659.0,9.0,6.621405651764134,3.0,0.8146240988671473,0.05895983522142122,0.8918640576725025,0.05535530381050464,1.4438393338413784,7.57198844937744,0.8063851699279093,0.5871369294605809,0.1027900146842878,-0.173754259431872,5.8888779583328805,-0.8801198801198801,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,52.0,9.0,0.0,0.0,0.0,83.33333333333333,0.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,0.0,5.0,0.13120939176994587,19.88888888888889,0
1099.0,202.0,28.0,7.0,16.0,7.0,659.0,9.0,7.003065458786462,4.0,0.931513903192585,0.8663748712667353,0.7533470648815654,0.8861997940267765,1.2633594171112061,7.57198844937744,0.9129763130792997,0.6014851485148515,0.0,0.21021346820897577,5.8888779583328805,1.037962037962038,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,3.0,1.0,30.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,60.0,11.0,53.0,2.0,0.875,137.375,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,53.0,7.0,6.747414509863105,25.25,0
1099.0,202.0,28.0,8.0,8.0,2.0,659.0,9.0,7.003065458786462,4.0,0.931513903192585,0.6799691040164778,0.8918640576725025,0.684346035015448,1.4438393338413784,7.57198844937744,0.9129763130792997,0.6014851485148515,0.0,0.21021346820897577,5.8888779583328805,0.0789210789210789,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,30.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,60.0,11.0,22.0,0.8888888888888888,0.2222222222222222,122.11111111111111,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,22.0,7.0,2.8738987727194703,22.444444444444443,0
1099.0,202.0,27.0,8.0,6.0,11.0,659.0,9.0,7.003065458786462,4.0,0.931513903192585,0.5988671472708548,0.8918640576725025,0.8529866117404737,1.4438393338413784,7.57198844937744,0.9129763130792997,0.6014851485148515,0.0,0.21021346820897577,5.8888779583328805,-0.16083916083916086,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,30.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,59.0,11.0,45.0,0.6666666666666666,1.2222222222222223,122.11111111111111,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,45.0,7.0,5.7477975454389405,22.444444444444443,0
1099.0,202.0,28.0,8.0,2.0,5.0,659.0,9.0,7.003065458786462,4.0,0.931513903192585,0.33007209062821835,0.8918640576725025,0.6408341915550978,1.4438393338413784,7.57198844937744,0.9129763130792997,0.6014851485148515,0.0,0.21021346820897577,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,30.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,60.0,11.0,19.0,0.2222222222222222,0.5555555555555556,122.11111111111111,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,19.0,7.0,2.499042411060409,22.444444444444443,0
1599.0,175.0,23.0,8.0,4.0,20.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.5172413793103449,0.8735632183908046,0.8448275862068966,1.3470098703309463,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.40059940059940063,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,68.0,0.4444444444444444,2.2222222222222223,177.66666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,68.0,5.0,8.236092820985155,19.444444444444443,0
1599.0,249.0,39.0,8.0,5.0,9.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.5747126436781609,0.8735632183908046,0.735632183908046,1.3470098703309463,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.2807192807192807,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,37.0,0.5555555555555556,1.0,177.66666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,37.0,5.0,4.535819234745447,27.666666666666668,0
1599.0,249.0,39.0,8.0,10.0,16.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.764367816091954,0.8735632183908046,0.8448275862068966,1.3470098703309463,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,0.31868131868131866,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,68.0,1.1111111111111112,1.7777777777777777,177.66666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,68.0,5.0,8.236092820985155,27.666666666666668,0
1559.0,249.0,39.0,7.0,4.0,0.0,659.0,9.0,7.352441100243583,4.0,0.367816091954023,0.5172413793103449,0.6724137931034483,0.3563218390804598,1.178633636539578,4.477336814478207,0.367816091954023,0.9476390836839644,5.473029045643154,0.7163027367327293,5.8888779583328805,-0.40059940059940063,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,8.0,0.5,0.0,194.875,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,8.0,5.0,1.0775292985589007,31.125,0
1599.0,235.0,37.0,4.0,8.0,2.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.735632183908046,0.20689655172413793,0.6436781609195402,0.6735049351654732,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,0.0789210789210789,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,49.0,9.0,22.0,1.6,0.4,319.8,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,22.0,4.0,2.745364273661718,47.0,0
1599.0,235.0,37.0,4.0,3.0,1.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.4482758620689655,0.20689655172413793,0.39655172413793105,0.6735049351654732,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.5204795204795205,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,49.0,9.0,9.0,0.6,0.2,319.8,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,9.0,4.0,1.193636640722486,47.0,0
1599.0,175.0,23.0,7.0,2.0,8.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.3390804597701149,0.6724137931034483,0.6724137931034483,1.178633636539578,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,28.0,0.25,1.0,199.875,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,28.0,5.0,3.46154625809521,21.875,0
1599.0,175.0,23.0,7.0,1.0,3.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.19540229885057472,0.6724137931034483,0.4942528735632184,1.178633636539578,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.7602397602397603,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,11.0,0.125,0.375,199.875,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,11.0,5.0,1.4323639688669834,21.875,0
1599.0,175.0,23.0,7.0,2.0,2.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.3390804597701149,0.6724137931034483,0.4482758620689655,1.178633636539578,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,10.0,0.25,0.25,199.875,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,10.0,5.0,1.3130003047947347,21.875,0
1599.0,175.0,23.0,7.0,1.0,3.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.19540229885057472,0.6724137931034483,0.4942528735632184,1.178633636539578,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.7602397602397603,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,11.0,0.125,0.375,199.875,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,11.0,5.0,1.4323639688669834,21.875,0
1099.0,202.0,28.0,8.0,1.0,7.0,659.0,9.0,7.003065458786462,4.0,0.931513903192585,0.1972193614830072,0.8918640576725025,0.695417095777549,1.4438393338413784,7.57198844937744,0.9129763130792997,0.6014851485148515,0.0,0.21021346820897577,5.8888779583328805,-0.7602397602397603,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,3.0,1.0,30.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,60.0,11.0,23.0,0.1111111111111111,0.7777777777777778,122.11111111111111,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,23.0,7.0,2.9988508932724907,22.444444444444443,0
750.0,109.0,13.0,3.0,1.0,0.0,659.0,9.0,6.621405651764134,3.0,0.8146240988671473,0.1972193614830072,0.11457260556127703,0.1840885684860968,0.5414397501905169,7.57198844937744,0.8063851699279093,0.8172043010752689,2.116182572614108,-0.173754259431872,5.8888779583328805,-0.7602397602397603,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,54.0,9.0,2.0,0.25,0.0,187.5,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,2.0,6.0,0.3936281753098376,27.25,0
650.0,105.0,14.0,5.0,6.0,23.0,659.0,9.0,6.478509642208569,3.0,0.7685375901132853,0.5988671472708548,0.430226570545829,0.9410401647785788,0.9023995836508616,7.57198844937744,0.762615859938208,0.791023842917251,1.7012448132780082,-0.28377366563268797,5.8888779583328805,-0.16083916083916086,3.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,7.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,49.0,9.0,81.0,1.0,3.8333333333333335,108.33333333333333,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,81.0,6.0,10.964751524447268,17.5,0
650.0,105.0,14.0,6.0,6.0,0.0,659.0,9.0,6.478509642208569,3.0,0.7685375901132853,0.5988671472708548,0.603244078269825,0.533470648815654,1.0828795003810339,7.57198844937744,0.762615859938208,0.791023842917251,1.7012448132780082,-0.28377366563268797,5.8888779583328805,-0.16083916083916086,3.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,7.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,49.0,9.0,12.0,0.8571428571428571,0.0,92.85714285714286,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,12.0,7.0,1.7383142660709083,15.0,0
650.0,105.0,14.0,5.0,5.0,0.0,659.0,9.0,6.478509642208569,3.0,0.7685375901132853,0.5553553038105047,0.430226570545829,0.49279093717816685,0.9023995836508616,7.57198844937744,0.762615859938208,0.791023842917251,1.7012448132780082,-0.28377366563268797,5.8888779583328805,-0.2807192807192807,3.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,7.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,49.0,9.0,10.0,0.8333333333333334,0.0,108.33333333333333,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,10.0,6.0,1.4708813020599993,17.5,0
650.0,105.0,14.0,5.0,6.0,0.0,659.0,9.0,6.478509642208569,3.0,0.7685375901132853,0.5988671472708548,0.430226570545829,0.533470648815654,0.9023995836508616,7.57198844937744,0.762615859938208,0.791023842917251,1.7012448132780082,-0.28377366563268797,5.8888779583328805,-0.16083916083916086,3.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,7.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,49.0,9.0,12.0,1.0,0.0,108.33333333333333,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,12.0,6.0,1.7383142660709083,17.5,0
899.0,274.0,36.0,2.0,13.0,3.0,659.0,9.0,6.802394763324311,4.0,0.3390804597701149,0.8275862068965517,0.034482758620689655,0.7183908045977011,0.3367524675827366,4.477336814478207,0.3218390804597701,0.9594594594594594,2.7344398340248963,-0.009825344192656191,5.8888779583328805,0.6783216783216783,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,0.014483103046445813,22.0,0.7146662227401365,7.0,1.0,0.0,1.0,0.0,1.0,53.0,9.0,35.0,4.333333333333333,1.0,299.6666666666667,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,35.0,7.0,4.613968030587283,91.33333333333333,0
899.0,274.0,36.0,2.0,5.0,0.0,659.0,9.0,6.802394763324311,4.0,0.3390804597701149,0.5747126436781609,0.034482758620689655,0.4482758620689655,0.3367524675827366,4.477336814478207,0.3218390804597701,0.9594594594594594,2.7344398340248963,-0.009825344192656191,5.8888779583328805,-0.2807192807192807,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,0.014483103046445813,22.0,0.7146662227401365,7.0,1.0,0.0,1.0,0.0,1.0,53.0,9.0,10.0,1.6666666666666667,0.0,299.6666666666667,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,10.0,7.0,1.4098235649016697,91.33333333333333,0
899.0,274.0,36.0,2.0,6.0,0.0,659.0,9.0,6.802394763324311,4.0,0.3390804597701149,0.6379310344827587,0.034482758620689655,0.5344827586206896,0.3367524675827366,4.477336814478207,0.3218390804597701,0.9594594594594594,2.7344398340248963,-0.009825344192656191,5.8888779583328805,-0.16083916083916086,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,0.014483103046445813,22.0,0.7146662227401365,7.0,1.0,0.0,1.0,0.0,1.0,53.0,9.0,12.0,2.0,0.0,299.6666666666667,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,12.0,7.0,1.6661551221565187,91.33333333333333,0
899.0,274.0,36.0,3.0,3.0,0.0,659.0,9.0,6.802394763324311,4.0,0.3390804597701149,0.4482758620689655,0.09195402298850575,0.3160919540229885,0.5051287013741049,4.477336814478207,0.3218390804597701,0.9594594594594594,2.7344398340248963,-0.009825344192656191,5.8888779583328805,-0.5204795204795205,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,0.014483103046445813,22.0,0.7146662227401365,7.0,1.0,0.0,1.0,0.0,1.0,53.0,9.0,6.0,0.75,0.0,224.75,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,6.0,7.0,0.8971604503919717,68.5,0
799.0,267.0,39.0,5.0,2.0,17.0,659.0,9.0,6.684611727667927,3.0,0.6122071516646116,0.2965474722564735,0.4118372379778052,0.8828606658446363,0.8828460081426488,6.699500340161678,0.6017262638717632,0.6369294605809128,0.17474302496328928,-0.11984475039347217,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.13500915598468455,19.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,59.0,10.0,55.0,0.3333333333333333,2.8333333333333335,133.16666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,55.0,6.0,7.287290755156278,44.5,0
799.0,267.0,39.0,5.0,2.0,0.0,659.0,9.0,6.684611727667927,3.0,0.6122071516646116,0.2965474722564735,0.4118372379778052,0.280517879161529,0.8828460081426488,6.699500340161678,0.6017262638717632,0.6369294605809128,0.17474302496328928,-0.11984475039347217,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.13500915598468455,19.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,59.0,10.0,4.0,0.3333333333333333,0.0,133.16666666666666,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,4.0,6.0,0.6506509602818106,44.5,0
1599.0,365.0,46.0,4.0,7.0,1.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.6954022988505747,0.20689655172413793,0.6206896551724138,0.6735049351654732,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.040959040959040974,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,53.0,9.0,17.0,1.4,0.2,319.8,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,17.0,6.0,2.148545953300475,73.0,0
1599.0,149.0,19.0,3.0,41.0,7.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.9597701149425287,0.09195402298850575,0.8850574712643678,0.5051287013741049,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,4.034965034965035,3.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,51.0,9.0,103.0,10.25,1.75,399.75,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,103.0,3.0,12.413821063513856,37.25,0
1599.0,339.0,42.0,3.0,25.0,19.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.9137931034482759,0.09195402298850575,0.896551724137931,0.5051287013741049,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,2.1168831168831166,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,6.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,51.0,9.0,107.0,6.25,4.75,399.75,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,107.0,6.0,12.89127571980285,84.75,0
1599.0,339.0,42.0,8.0,1.0,11.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.19540229885057472,0.8735632183908046,0.7183908045977011,1.3470098703309463,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.7602397602397603,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,51.0,9.0,35.0,0.1111111111111111,1.2222222222222223,177.66666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,35.0,7.0,4.29709190660095,37.666666666666664,0
1599.0,330.0,44.0,4.0,3.0,1.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.4482758620689655,0.20689655172413793,0.39655172413793105,0.6735049351654732,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.5204795204795205,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,51.0,9.0,9.0,0.6,0.2,319.8,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,9.0,6.0,1.193636640722486,66.0,0
1599.0,339.0,42.0,8.0,2.0,3.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.3390804597701149,0.8735632183908046,0.5689655172413793,1.3470098703309463,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,6.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,51.0,9.0,13.0,0.2222222222222222,0.3333333333333333,177.66666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,13.0,7.0,1.6710912970114806,37.666666666666664,0
1599.0,339.0,42.0,8.0,12.0,12.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.8103448275862069,0.8735632183908046,0.8160919540229885,1.3470098703309463,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,0.5584415584415584,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,51.0,9.0,60.0,1.3333333333333333,1.3333333333333333,177.66666666666666,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,60.0,7.0,7.281183508407166,37.666666666666664,0
1599.0,339.0,42.0,4.0,6.0,6.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.6379310344827587,0.20689655172413793,0.6896551724137931,0.6735049351654732,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.16083916083916086,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,51.0,9.0,30.0,1.2,1.2,319.8,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,30.0,6.0,3.700273586239707,67.8,0
1599.0,365.0,46.0,2.0,0.0,3.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.06321839080459771,0.034482758620689655,0.39655172413793105,0.3367524675827366,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.8801198801198801,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,53.0,9.0,9.0,0.0,1.0,533.0,0.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,9.0,6.0,1.193636640722486,121.66666666666667,0
1599.0,239.0,37.0,4.0,0.0,2.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.06321839080459771,0.20689655172413793,0.3160919540229885,0.6735049351654732,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.8801198801198801,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,53.0,9.0,6.0,0.0,0.4,319.8,0.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,6.0,4.0,0.8355456485057403,47.8,0
1599.0,239.0,37.0,3.0,5.0,29.0,659.0,9.0,7.3777589082278725,4.0,0.6896551724137931,0.5747126436781609,0.09195402298850575,0.8735632183908046,0.5051287013741049,4.477336814478207,0.3793103448275862,0.959794296400187,5.639004149377594,0.7603104992130557,5.8888779583328805,-0.2807192807192807,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.014483103046445813,22.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,53.0,9.0,97.0,1.25,7.25,399.75,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,97.0,4.0,11.697639079080364,59.75,0
599.0,141.0,22.0,4.0,3.0,6.0,659.0,9.0,6.396929655216146,3.0,0.721936148300721,0.42713697219361485,0.2520597322348095,0.706745623069001,0.7219196669206892,7.57198844937744,0.7157569515962925,0.21153846153846154,-0.2010652463382157,-0.3398835627951041,5.8888779583328805,-0.5204795204795205,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,49.0,9.0,24.0,0.6,1.2,119.8,1.0,1.0,6.492239835020471,1.0,1.0,0.0,0.0,24.0,4.0,3.3797806881089603,28.2,0
599.0,141.0,22.0,4.0,2.0,0.0,659.0,9.0,6.396929655216146,3.0,0.721936148300721,0.33007209062821835,0.2520597322348095,0.305870236869207,0.7219196669206892,7.57198844937744,0.7157569515962925,0.21153846153846154,-0.2010652463382157,-0.3398835627951041,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,49.0,9.0,4.0,0.4,0.0,119.8,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,4.0,4.0,0.6759561376217921,28.2,0
599.0,141.0,22.0,4.0,2.0,0.0,659.0,9.0,6.396929655216146,3.0,0.721936148300721,0.33007209062821835,0.2520597322348095,0.305870236869207,0.7219196669206892,7.57198844937744,0.7157569515962925,0.21153846153846154,-0.2010652463382157,-0.3398835627951041,5.8888779583328805,-0.6403596403596403,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,49.0,9.0,4.0,0.4,0.0,119.8,1.0,0.0,6.492239835020471,1.0,1.0,0.0,0.0,4.0,4.0,0.6759561376217921,28.2,0
